"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"APOBR",1.67076839657836e-102,0.366073306813951,0.435,0.052,3.4125444500113e-98,"13","APOBR"
"SLCO3A1",4.12864331528949e-102,0.425117470328099,0.503,0.068,8.43275397147878e-98,"13","SLCO3A1"
"RAB3D",4.71519747056339e-101,0.35409308770356,0.367,0.039,9.63079083362572e-97,"13","RAB3D"
"GAA",4.31845984449395e-98,0.406995726189732,0.407,0.049,8.8204542323789e-94,"13","GAA"
"LILRB1",5.89014500291304e-97,0.736767828560675,0.52,0.081,1.20306211684499e-92,"13","LILRB1"
"PDLIM5",3.906284540073e-95,0.364392929494528,0.412,0.051,7.97858617309911e-91,"13","PDLIM5"
"DPYD",1.74804454671653e-94,0.678169232350597,0.605,0.114,3.57038098666852e-90,"13","DPYD"
"C19orf38",2.6590175961023e-88,0.649603932497356,0.52,0.093,5.43104344003894e-84,"13","C19orf38"
"IER3",2.83331941014856e-87,0.689563781226261,0.407,0.055,5.78705489522843e-83,"13","IER3"
"TRPS1",2.04510867233821e-86,0.274144529067738,0.299,0.03,4.1771344632508e-82,"13","TRPS1"
"SEMA4A",9.17767345835982e-86,0.339461657605749,0.373,0.046,1.87453980386999e-81,"13","SEMA4A"
"JDP2",6.72187798033221e-85,0.386193640908019,0.435,0.062,1.37294357748285e-80,"13","JDP2"
"GNPDA1",1.14160716865389e-84,0.268561469538753,0.282,0.028,2.33173264197558e-80,"13","GNPDA1"
"ADAP2",9.43807287045338e-84,0.463959239941668,0.384,0.051,1.9277263837901e-79,"13","ADAP2"
"EMILIN2",5.14040701407802e-83,0.636407075436477,0.537,0.1,1.04992813262543e-78,"13","EMILIN2"
"DSE",3.96261757284865e-82,0.489989405105181,0.469,0.076,8.09364639254336e-78,"13","DSE"
"CD83",8.01906251894658e-81,0.673622275641856,0.345,0.044,1.63789351949484e-76,"13","CD83"
"JAK2",2.27691271896169e-80,0.552722900907061,0.559,0.111,4.65059422847925e-76,"13","JAK2"
"CEBPA",6.66797267651814e-80,0.352626345401681,0.39,0.054,1.36193341917883e-75,"13","CEBPA"
"TLE3",4.72235074702629e-78,0.375415091438206,0.407,0.059,9.64540140080119e-74,"13","TLE3"
"LILRB4",1.97462575125658e-76,0.318667596248326,0.322,0.039,4.03317309694157e-72,"13","LILRB4"
"SLC31A2",3.4247306747173e-75,0.467017058076907,0.469,0.081,6.99501240311009e-71,"13","SLC31A2"
"ADAM9",6.70865150502792e-75,0.289132684026005,0.277,0.03,1.37024206990195e-70,"13","ADAM9"
"RP2",2.69577397034117e-74,0.55045146268414,0.514,0.1,5.50611833442184e-70,"13","RP2"
"NAPRT",5.98035441504571e-74,0.335876140972942,0.345,0.046,1.22148738927309e-69,"13","NAPRT"
"NAGA",4.63821929867756e-72,0.430294542034596,0.412,0.068,9.47356291754891e-68,"13","NAGA"
"FRY",1.08662868457983e-71,0.29153268611491,0.299,0.035,2.2194390882543e-67,"13","FRY"
"LDLR",1.70879893685262e-70,0.47171943760206,0.401,0.064,3.49022182852147e-66,"13","LDLR"
"HOTAIRM1",8.66114746843838e-70,0.347640368730812,0.395,0.06,1.76903937042854e-65,"13","HOTAIRM1"
"GM2A",1.3469396310449e-69,0.437572214241493,0.463,0.086,2.75112419640921e-65,"13","GM2A"
"NBPF14",4.60359975657355e-69,0.303410996263064,0.362,0.052,9.40285250280148e-65,"13","NBPF14"
"ATP6V1B2",2.01273993015941e-67,0.644414606348988,0.582,0.143,4.1110213073506e-63,"13","ATP6V1B2"
"IFNGR1",1.06090669424477e-66,0.500102583138726,0.605,0.144,2.16690192299493e-62,"13","IFNGR1"
"QKI",1.07041168895623e-66,0.750156051181649,0.723,0.234,2.1863158746931e-62,"13","QKI"
"EVI5",3.15239998897652e-66,0.398359196301447,0.429,0.076,6.43877697748454e-62,"13","EVI5"
"EGR1",3.50893010290089e-66,0.665163044195294,0.254,0.028,7.16698973517507e-62,"13","EGR1"
"FGD4",7.11293075310417e-66,0.41366302452714,0.452,0.085,1.45281610632153e-61,"13","FGD4"
"HEXB",1.35101633803781e-65,0.55216249462143,0.599,0.147,2.75945087044222e-61,"13","HEXB"
"RHOQ",2.78556299566231e-65,0.475192708021221,0.48,0.096,5.68951241864026e-61,"13","RHOQ"
"PRRG4",6.65779901810645e-65,0.276994562670068,0.266,0.032,1.35985544944824e-60,"13","PRRG4"
"SPOPL",6.4334842629858e-64,0.36471348273155,0.384,0.063,1.31403916071485e-59,"13","SPOPL"
"OGFRL1",8.14217460759839e-63,0.669476550379101,0.672,0.196,1.66303916360197e-58,"13","OGFRL1"
"LACTB",3.3903708947553e-62,0.422779508874113,0.475,0.098,6.92483255253771e-58,"13","LACTB"
"QSOX1",4.16098449468935e-62,0.356682256185994,0.395,0.068,8.498810830403e-58,"13","QSOX1"
"BACH1",4.45265325585676e-62,0.623823956034963,0.576,0.145,9.09454427508743e-58,"13","BACH1"
"ACER3",5.9440037960903e-61,0.333831540270556,0.384,0.066,1.21406277535144e-56,"13","ACER3"
"RARA",8.19164422105845e-61,0.376942381096325,0.441,0.086,1.67314333215119e-56,"13","RARA"
"SH2B3",8.60852914822938e-61,0.484879694104689,0.486,0.105,1.75829207852585e-56,"13","SH2B3"
"CCL3",1.14695817316046e-58,1.13519549872173,0.299,0.043,2.34266206868025e-54,"13","CCL3"
"MAPKAPK3",1.36805971681331e-57,0.52512673928682,0.548,0.136,2.79426197159119e-53,"13","MAPKAPK3"
"TTYH3",1.3557657962295e-56,0.315021455971245,0.362,0.062,2.76915163879875e-52,"13","TTYH3"
"TET2",6.51846524931121e-56,0.501947313400077,0.588,0.161,1.33139652717181e-51,"13","TET2"
"AGPAT3",8.80994995746511e-56,0.398562706954839,0.441,0.093,1.79943227881225e-51,"13","AGPAT3"
"SNX27",9.57159810365114e-56,0.511274179439686,0.559,0.145,1.95499891267075e-51,"13","SNX27"
"OAS1",1.32148645461219e-55,0.401698334269921,0.384,0.071,2.69913608354541e-51,"13","OAS1"
"TBL1X",4.01261428665567e-55,0.314159603738333,0.379,0.068,8.19576468049421e-51,"13","TBL1X"
"P2RX4",2.93794665435677e-54,0.411070115836601,0.412,0.085,6.00075604152371e-50,"13","P2RX4"
"PRKAG2",2.68406923478625e-53,0.38383879816878,0.412,0.082,5.48221141205091e-49,"13","PRKAG2"
"FUCA2",3.93790882575718e-52,0.296961326240003,0.328,0.056,8.04317877660904e-48,"13","FUCA2"
"ARAP1",1.88044798795929e-51,0.355067446751789,0.418,0.087,3.84081501540684e-47,"13","ARAP1"
"SLC2A6",6.1338101276228e-51,0.411850273630461,0.384,0.076,1.25283071856696e-46,"13","SLC2A6"
"NAAA",8.89296196831304e-51,0.352800990285678,0.412,0.084,1.81638748202794e-46,"13","NAAA"
"SNX18",1.09580811833667e-50,0.458889973055926,0.469,0.111,2.23818808170265e-46,"13","SNX18"
"ACSL4",1.11851940520065e-49,0.38930657072802,0.492,0.123,2.28457588512232e-45,"13","ACSL4"
"NUP214",3.38372859172177e-49,0.641720266290015,0.582,0.184,6.91126564859172e-45,"13","NUP214"
"PPIF",4.63789292064227e-49,0.393233175394037,0.412,0.091,9.47289629041184e-45,"13","PPIF"
"PRKACA",5.67621905305128e-49,0.393276588767378,0.554,0.15,1.15936774158572e-44,"13","PRKACA"
"NFKB2",2.13787755432198e-48,0.254201315969698,0.294,0.048,4.36661490470265e-44,"13","NFKB2"
"STAT2",1.2167482898452e-47,0.491278579563691,0.599,0.181,2.48520838200882e-43,"13","STAT2"
"GCH1",3.34873969894154e-47,0.345830903193852,0.356,0.069,6.8398008350881e-43,"13","GCH1"
"ATP6V1A",2.66356472952259e-46,0.499271098867891,0.542,0.16,5.4403309600499e-42,"13","ATP6V1A"
"ZNF467",6.88816927234971e-46,0.320961492090776,0.311,0.056,1.40690857387743e-41,"13","ZNF467"
"ADAM15",3.20605582562671e-45,0.31194096550694,0.322,0.061,6.54836902384255e-41,"13","ADAM15"
"ARHGEF40",4.6892289779534e-45,0.305267606626537,0.316,0.059,9.57775018746982e-41,"13","ARHGEF40"
"PLK3",9.69232886892304e-45,0.370483732178922,0.345,0.069,1.97965817147753e-40,"13","PLK3"
"ZDHHC20",3.77578779367013e-44,0.463090896353548,0.525,0.151,7.71204656857124e-40,"13","ZDHHC20"
"PRCP",4.33604658740349e-44,0.41270738781517,0.48,0.129,8.85637515477163e-40,"13","PRCP"
"GSR",1.20564446727095e-43,0.388590422788021,0.463,0.12,2.46252882440092e-39,"13","GSR"
"CPD",3.37440708278029e-43,0.313569843025069,0.395,0.09,6.89222646657874e-39,"13","CPD"
"VAMP3",4.48689346385516e-43,0.386829694647084,0.492,0.132,9.16447989992416e-39,"13","VAMP3"
"SOAT1",1.28420439644818e-42,0.310380892703012,0.379,0.084,2.62298747974541e-38,"13","SOAT1"
"ALDH3B1",2.05668354197174e-42,0.325641860902715,0.333,0.068,4.20077613447728e-38,"13","ALDH3B1"
"MYD88",2.40165024399845e-41,0.476136667225255,0.548,0.173,4.90537062336682e-37,"13","MYD88"
"GPCPD1",3.89167996012517e-41,0.545923915437085,0.593,0.207,7.94875631855566e-37,"13","GPCPD1"
"GLB1",4.8230819433565e-41,0.367789419212955,0.412,0.103,9.85114486930564e-37,"13","GLB1"
"BCL3",6.60433152983493e-41,0.283225919260345,0.379,0.086,1.34893471496878e-36,"13","BCL3"
"TMED5",7.31309779480484e-41,0.462217309770896,0.576,0.19,1.49370022458889e-36,"13","TMED5"
"HACD4",2.67370920057931e-40,0.43839509685449,0.508,0.151,5.46105104218324e-36,"13","HACD4"
"SLC38A10",3.81672858916308e-40,0.382430745141569,0.486,0.139,7.7956681433656e-36,"13","SLC38A10"
"PLCB2",6.08823912623309e-40,0.309105840205927,0.35,0.076,1.24352284153311e-35,"13","PLCB2"
"KLF10",1.02068203229193e-39,0.680233354523356,0.554,0.194,2.08474305095627e-35,"13","KLF10"
"MAN2A1",1.37110405885486e-39,0.30422107634295,0.446,0.118,2.80048004021105e-35,"13","MAN2A1"
"LFNG",1.49358848267184e-39,0.453380605246717,0.373,0.086,3.05065447585724e-35,"13","LFNG"
"CPQ",2.2745929621415e-39,0.392692274486344,0.469,0.126,4.64585612517401e-35,"13","CPQ"
"RNPEP",2.7423465929203e-39,0.45466600788096,0.469,0.132,5.60124291603971e-35,"13","RNPEP"
"TMEM127",3.57901799324907e-39,0.33869917750855,0.418,0.106,7.31014425121122e-35,"13","TMEM127"
"PEA15",2.52863209051848e-38,0.297310648558786,0.294,0.059,5.16473104488401e-34,"13","PEA15"
"PLEKHO2",2.59858039581737e-38,0.27043893910592,0.339,0.075,5.30760045845699e-34,"13","PLEKHO2"
"PLD3",3.90193390801668e-38,0.612622409210315,0.503,0.151,7.96970000712406e-34,"13","PLD3"
"ARHGAP26",4.99789006029871e-38,0.382551961468791,0.48,0.137,1.02081904481601e-33,"13","ARHGAP26"
"GRINA",1.81339864885117e-37,0.5238949984226,0.571,0.206,3.70386674027851e-33,"13","GRINA"
"CHP1",2.39687394000665e-37,0.427840617277234,0.599,0.207,4.89561502246358e-33,"13","CHP1"
"APAF1",4.03387633330746e-37,0.352591216746954,0.441,0.124,8.23919241078048e-33,"13","APAF1"
"UBE2E2",1.9593211313403e-36,0.286466785490026,0.254,0.047,4.00191341076257e-32,"13","UBE2E2"
"GLMP",3.24367956166936e-36,0.259072692132611,0.277,0.056,6.62521550470967e-32,"13","GLMP"
"PLXNB2",7.26965436439107e-36,0.446895229165796,0.548,0.18,1.48482690392688e-31,"13","PLXNB2"
"NBR1",2.59620176139082e-35,0.329569511313457,0.384,0.099,5.30274209764075e-31,"13","NBR1"
"RIPK2",3.30049616225178e-35,0.419884373253029,0.418,0.118,6.74126341139926e-31,"13","RIPK2"
"MVP",8.85946741642602e-35,0.476413820845926,0.508,0.163,1.80954621980501e-30,"13","MVP"
"KDM6B",2.05876432413826e-34,0.434638517061477,0.514,0.169,4.2050261320524e-30,"13","KDM6B"
"MAP3K3",2.88301642081805e-34,0.302055236432219,0.475,0.14,5.88856103952086e-30,"13","MAP3K3"
"PRKAR2A",8.02252888277147e-34,0.317854718061758,0.497,0.155,1.63860152430607e-29,"13","PRKAR2A"
"LIPA",9.48855752340341e-34,0.64069653781274,0.424,0.125,1.93803787415515e-29,"13","LIPA"
"PRNP",9.73301372105254e-34,0.440219869346718,0.441,0.133,1.98796805252498e-29,"13","PRNP"
"MTMR6",1.42784270079424e-33,0.291275160125349,0.362,0.092,2.91636871637224e-29,"13","MTMR6"
"SIPA1L1",1.52218305906747e-33,0.263416197220925,0.282,0.06,3.10905889814531e-29,"13","SIPA1L1"
"RNF141",2.05031828172599e-33,0.270342499543609,0.384,0.102,4.18777509042533e-29,"13","RNF141"
"MTF1",8.69593026739399e-33,0.339204911699651,0.395,0.111,1.77614375711522e-28,"13","MTF1"
"ADCY7",9.55582856925931e-33,0.263918413585045,0.384,0.1,1.95177798527121e-28,"13","ADCY7"
"LTBR",1.0841228421181e-32,0.260112620396745,0.379,0.101,2.21432090502621e-28,"13","LTBR"
"MOSPD2",1.27822856964586e-32,0.328139139211399,0.362,0.094,2.61078185350168e-28,"13","MOSPD2"
"PAK1",2.07428610367461e-32,0.462574870633545,0.542,0.207,4.2367293667554e-28,"13","PAK1"
"HIPK3",8.7993149073967e-32,0.408209380874634,0.531,0.185,1.79726006983578e-27,"13","HIPK3"
"CUL1",1.52338660607374e-31,0.288518685746232,0.469,0.147,3.11151714290562e-27,"13","CUL1"
"AGFG1",1.54263749624361e-31,0.403621896057026,0.582,0.224,3.15083708607758e-27,"13","AGFG1"
"MCOLN1",1.59850892913946e-31,0.272496510134794,0.282,0.063,3.26495448776735e-27,"13","MCOLN1"
"UBXN11",1.73722133332275e-31,0.275812438026617,0.322,0.079,3.54827457331172e-27,"13","UBXN11"
"OSBPL11",2.3047704474892e-31,0.282949369565484,0.379,0.104,4.70749363899669e-27,"13","OSBPL11"
"CRTAP",3.10669247316736e-31,0.464259717446103,0.571,0.223,6.34541937644434e-27,"13","CRTAP"
"YWHAG",4.14621570127364e-31,0.396586176231347,0.48,0.166,8.46864556985142e-27,"13","YWHAG"
"NUDT16",4.70409437752249e-31,0.31251934254753,0.395,0.115,9.60811276608969e-27,"13","NUDT16"
"SLC12A9",5.39881582966128e-31,0.279284686473894,0.356,0.092,1.10270813320832e-26,"13","SLC12A9"
"MBD2",9.98440636589943e-31,0.501893583017454,0.734,0.352,2.03931500023496e-26,"13","MBD2"
"ATP11A",1.31931367173888e-30,0.313772556346781,0.492,0.159,2.69469817452667e-26,"13","ATP11A"
"TPMT",2.08386593597165e-30,0.275512051328477,0.39,0.112,4.2562961742221e-26,"13","TPMT"
"PSTPIP2",3.63134976700565e-30,0.386061560735246,0.435,0.139,7.41703189910905e-26,"13","PSTPIP2"
"KIAA0930",3.97666950250071e-30,0.469247815417329,0.588,0.237,8.1223474588577e-26,"13","KIAA0930"
"DIAPH2",4.04189436070293e-30,0.302927295231042,0.39,0.113,8.25556923173574e-26,"13","DIAPH2"
"POLE4",4.84143896463868e-30,0.557326004959928,0.633,0.279,9.88863908527451e-26,"13","POLE4"
"ASAP1",5.19693993548496e-30,0.423880575741589,0.588,0.229,1.0614749818228e-25,"13","ASAP1"
"ZSWIM6",2.1414138669623e-29,0.287798751885742,0.429,0.133,4.3738378232705e-25,"13","ZSWIM6"
"RASSF4",2.99668945545903e-29,0.340835801189455,0.503,0.173,6.12073821277506e-25,"13","RASSF4"
"PPP1R15B",3.01037359422175e-29,0.34650798978136,0.469,0.158,6.14868806619791e-25,"13","PPP1R15B"
"CNIH4",6.55860927230026e-29,0.362150497832521,0.52,0.189,1.33959594386733e-24,"13","CNIH4"
"NAGK",1.48007795546447e-28,0.510753010438074,0.571,0.24,3.02305922403618e-24,"13","NAGK"
"STAT6",1.85985794572662e-28,0.304290175468777,0.514,0.183,3.79875985414663e-24,"13","STAT6"
"ZDHHC7",1.91592226287912e-28,0.264349126138001,0.322,0.084,3.91327122193061e-24,"13","ZDHHC7"
"EHD4",1.91969086729766e-28,0.287816218968306,0.373,0.108,3.92096859645548e-24,"13","EHD4"
"CYFIP1",2.2855987214694e-28,0.412312880100019,0.407,0.129,4.66833538860126e-24,"13","CYFIP1"
"AGO4",1.20878098208454e-27,0.283837473940817,0.384,0.116,2.46893515590767e-23,"13","AGO4"
"LILRA2",1.52574199758122e-27,0.331495472574042,0.508,0.182,3.11632803005964e-23,"13","LILRA2"
"PQLC3",1.88957021945214e-27,0.35234017603103,0.412,0.127,3.859447173231e-23,"13","PQLC3"
"KIAA0100",1.11822277964345e-26,0.354990713288053,0.463,0.163,2.28397002742174e-22,"13","KIAA0100"
"BID",1.66810951437793e-26,0.468683227019403,0.542,0.222,3.40711368311692e-22,"13","BID"
"UNC93B1",3.29089937172061e-26,0.447840214690812,0.525,0.204,6.72166196673935e-22,"13","UNC93B1"
"SPG21",5.3765073686217e-26,0.429210387877371,0.599,0.266,1.09815163004098e-21,"13","SPG21"
"OGDH",8.20457539225027e-26,0.264371390717221,0.424,0.142,1.67578452386712e-21,"13","OGDH"
"SKIL",2.34970950154774e-25,0.258511381337966,0.412,0.134,4.79928165691126e-21,"13","SKIL"
"PDP1",2.58344137156251e-25,0.252799262240546,0.277,0.07,5.27667900141642e-21,"13","PDP1"
"JOSD2",7.18534589939997e-25,0.260655107512182,0.401,0.13,1.46760689995244e-20,"13","JOSD2"
"ADAM17",4.04555927188036e-24,0.397793878696511,0.554,0.236,8.26305481281564e-20,"13","ADAM17"
"CCDC88B",8.533899091208e-24,0.272577668461466,0.367,0.115,1.74304888937923e-19,"13","CCDC88B"
"AC020916.1",3.91902898387491e-23,0.323127374824283,0.328,0.099,8.0046166995645e-19,"13","AC020916.1"
"VPS41",5.18827128514442e-23,0.297514533770588,0.379,0.124,1.05970440999075e-18,"13","VPS41"
"ATP13A3",5.91758234051647e-23,0.399937920694754,0.418,0.157,1.20866619305049e-18,"13","ATP13A3"
"MANBA",7.20742012879859e-23,0.258607107668728,0.367,0.121,1.47211556130711e-18,"13","MANBA"
"TMEM33",9.44387903180172e-23,0.291381486178192,0.497,0.2,1.9289122922455e-18,"13","TMEM33"
"TRIOBP",1.00327892238207e-22,0.293293465248502,0.525,0.209,2.04919719896538e-18,"13","TRIOBP"
"IMPDH1",1.34920520039849e-22,0.275059882391404,0.395,0.136,2.75575162181392e-18,"13","IMPDH1"
"CRYBG1",1.40865027841244e-22,0.277561140927734,0.452,0.169,2.87716819365742e-18,"13","CRYBG1"
"FKBP15",1.95289848568638e-22,0.291294869537575,0.452,0.171,3.98879515701442e-18,"13","FKBP15"
"ATP1A1",2.15107805152284e-22,0.407311884539141,0.525,0.228,4.39357692023539e-18,"13","ATP1A1"
"TRMT6",4.70648548703052e-22,0.260587422642335,0.362,0.12,9.61299660725983e-18,"13","TRMT6"
"AZIN1",3.0929661165101e-21,0.30555245582996,0.469,0.188,6.31738329297188e-17,"13","AZIN1"
"PTGER4",5.76064032405685e-21,0.323082057476394,0.367,0.125,1.17661078618861e-16,"13","PTGER4"
"CTNNA1",1.84637965259284e-20,0.311069970762902,0.469,0.197,3.77123044042088e-16,"13","CTNNA1"
"FUOM",1.28950935629971e-19,0.252380431771979,0.294,0.094,2.63382286024215e-15,"13","FUOM"
"ATP2A2",3.86482618855051e-19,0.261696120602482,0.446,0.182,7.89390749011442e-15,"13","ATP2A2"
"AGPAT2",5.14267909204806e-19,0.297019556432983,0.446,0.178,1.05039220455082e-14,"13","AGPAT2"
"CBR1",5.64565448669588e-19,0.282158170936682,0.441,0.178,1.15312492890763e-14,"13","CBR1"
"SND1",7.00368760538808e-19,0.305178184096163,0.452,0.191,1.43050319340052e-14,"13","SND1"
"GGA3",2.00989387856505e-18,0.262504947565674,0.322,0.11,4.10520824696912e-14,"13","GGA3"
"TANK",4.12966706974119e-18,0.252384468494585,0.486,0.218,8.43484498994638e-14,"13","TANK"
"PTP4A1",7.19882563004732e-18,0.28717610586484,0.429,0.179,1.47036013493717e-13,"13","PTP4A1"
"FES",1.41000973843043e-17,0.267816366735287,0.475,0.206,2.87994489074415e-13,"13","FES"
"SMCO4",1.45303168957039e-17,0.282803603035176,0.429,0.174,2.96781722594751e-13,"13","SMCO4"
"ATP6AP1",1.4995362592316e-17,0.325752548822007,0.531,0.253,3.06280280948055e-13,"13","ATP6AP1"
"ME2",5.51506011163977e-17,0.281497463624014,0.514,0.237,1.12645102780242e-12,"13","ME2"
"EIF4E2",9.9285426588897e-17,0.284188399951083,0.508,0.244,2.02790483807822e-12,"13","EIF4E2"
"TCF7L2",2.47042429923395e-16,0.387732206701592,0.316,0.119,5.04584163118535e-12,"13","TCF7L2"
"PAPSS1",4.31254191844022e-16,0.287281405915902,0.384,0.158,8.80836686841414e-12,"13","PAPSS1"
"ZBTB43",4.63466761394642e-16,0.270086058645961,0.395,0.165,9.46630860148557e-12,"13","ZBTB43"
"MYO9B",7.40670324142034e-16,0.255748926122504,0.48,0.219,1.5128191370601e-11,"13","MYO9B"
"ARID3A",1.6825905501873e-15,0.265515631394917,0.407,0.173,3.43669119875757e-11,"13","ARID3A"
"NINJ1",2.003845462359e-14,0.325919533721466,0.463,0.228,4.09285435686826e-10,"13","NINJ1"
"IL6ST",2.18001554905125e-13,0.515235059779713,0.39,0.179,4.45268175893717e-09,"13","IL6ST"
"CDV3",3.35894763620435e-13,0.314665710665316,0.712,0.458,6.86065054694738e-09,"13","CDV3"
"ANKRD13A",4.67314809577393e-13,0.266568455169008,0.429,0.213,9.54490498561826e-09,"13","ANKRD13A"
"MICU1",6.73438110125351e-13,0.268672273818639,0.452,0.226,1.37549733993103e-08,"13","MICU1"
"IL18",2.28609692473649e-12,0.261002031598782,0.277,0.112,4.66935296877429e-08,"13","IL18"
"GRK3",3.60549731091976e-12,0.273268471235352,0.412,0.197,7.3642282575536e-08,"13","GRK3"
"COPA",5.82795323685978e-12,0.282995716330284,0.621,0.375,1.19035944862861e-07,"13","COPA"
"ARRDC1",1.52959318665271e-11,0.296042640083703,0.373,0.172,3.12419408373815e-07,"13","ARRDC1"
"LINC00926",0,1.29555574669,0.765,0.024,0,"14","LINC00926"
"LINC01781",0,1.00762802836612,0.329,0.004,0,"14","LINC01781"
"LINC02397",0,0.999135210714937,0.463,0.005,0,"14","LINC02397"
"ADAM28",0,0.86505216151573,0.45,0.01,0,"14","ADAM28"
"FCER2",0,0.746167081645308,0.322,0.004,0,"14","FCER2"
"LINC01857",0,0.547443908259099,0.275,0.001,0,"14","LINC01857"
"FCRLA",0,0.540786069883721,0.342,0.004,0,"14","FCRLA"
"FCRL2",5.66878008378553e-253,0.961746289066136,0.477,0.022,1.15784833211319e-248,"14","FCRL2"
"ARHGAP24",1.3240882309072e-249,0.608613648607083,0.383,0.014,2.70445021162795e-245,"14","ARHGAP24"
"FCRL1",5.50608138849093e-232,0.742011387323658,0.383,0.015,1.12461712359927e-227,"14","FCRL1"
"RIC3",8.77314802361111e-207,0.605710538446845,0.409,0.02,1.79191548382257e-202,"14","RIC3"
"FCGR2B",1.49937856017569e-199,0.509654000250688,0.315,0.012,3.06248070915885e-195,"14","FCGR2B"
"RALGPS2",3.70070608924859e-189,1.46391628866216,0.846,0.118,7.55869218729024e-185,"14","RALGPS2"
"AIM2",1.1398511892779e-168,0.659494330948237,0.362,0.02,2.32814605410011e-164,"14","AIM2"
"FCRL3",6.97303553461753e-101,0.61435426173689,0.369,0.033,1.42424250794563e-96,"14","FCRL3"
"P2RY10",3.15777406811993e-98,0.651740732649968,0.43,0.048,6.44975353413497e-94,"14","P2RY10"
"ADAM19",5.37120665007537e-90,0.552402353936983,0.295,0.025,1.09706895827789e-85,"14","ADAM19"
"CD40",1.05166298801747e-89,0.708939975515013,0.463,0.063,2.14802165302569e-85,"14","CD40"
"TBC1D9",4.66448972961332e-79,0.437300748587198,0.315,0.032,9.52722027273521e-75,"14","TBC1D9"
"OSBPL10",1.12663980209969e-67,0.560410368135011,0.409,0.063,2.30116179578862e-63,"14","OSBPL10"
"HLA-DOB",1.43596031533138e-52,0.495339968851913,0.302,0.043,2.93294894406433e-48,"14","HLA-DOB"
"CYB561A3",2.45714569839359e-36,0.678983025788684,0.55,0.196,5.0187200889689e-32,"14","CYB561A3"
"TLR10",4.73807299990623e-36,0.53630088229591,0.383,0.091,9.67751410230848e-32,"14","TLR10"
"SEMA4B",2.441052196387e-35,0.266497137109139,0.255,0.044,4.98584911112044e-31,"14","SEMA4B"
"ACP5",3.42594350916169e-35,0.390386686295095,0.275,0.05,6.99748961746276e-31,"14","ACP5"
"IGHD",5.62586162176437e-35,1.08708905437523,0.544,0.213,1.14908223624537e-30,"14","IGHD"
"MARCH9",2.87213817906021e-31,0.450293399052975,0.362,0.092,5.86634223073048e-27,"14","MARCH9"
"ST6GAL1",5.86201238418289e-31,0.56258378164494,0.483,0.155,1.19731602946935e-26,"14","ST6GAL1"
"P2RX5",2.68369619265289e-29,0.717932875887362,0.45,0.149,5.48144947349352e-25,"14","P2RX5"
"GAPT",3.32291644185281e-29,0.566964205045356,0.409,0.121,6.78705683248436e-25,"14","GAPT"
"SETBP1",2.62875777244331e-28,0.367832498473771,0.255,0.052,5.36923775021546e-24,"14","SETBP1"
"IL4R",3.76642315653354e-26,0.745366293088584,0.322,0.088,7.69291929721975e-22,"14","IL4R"
"CD180",2.17669576937148e-23,0.465675039089575,0.295,0.08,4.44590110894124e-19,"14","CD180"
"CCDC50",1.15363304067685e-15,0.595164246207104,0.443,0.219,2.35629548558246e-11,"14","CCDC50"
"GGA2",6.77865794785691e-15,0.404469469584799,0.396,0.179,1.38454088584977e-10,"14","GGA2"
"AIDA",8.97221796051133e-15,0.407802492530283,0.456,0.218,1.83257551843444e-10,"14","AIDA"
"BLOC1S2",2.2206104545472e-14,0.394270547653072,0.45,0.211,4.53559685341265e-10,"14","BLOC1S2"
"CCDC32",4.86331496535303e-13,0.390246149443602,0.423,0.211,9.93332081673357e-09,"14","CCDC32"
"TRAF5",9.48708603991299e-13,0.422391112464498,0.356,0.161,1.93773732365223e-08,"14","TRAF5"
"CYSLTR1",1.51923643423921e-12,0.305826631731271,0.322,0.132,3.1030404169336e-08,"14","CYSLTR1"
"ZDHHC21",1.61080270416974e-12,0.376970530181863,0.302,0.122,3.2900645232667e-08,"14","ZDHHC21"
"RPS6KA5",7.59674894679755e-12,0.278430187420092,0.315,0.132,1.5516359723834e-07,"14","RPS6KA5"
"DRAM2",1.24872775109247e-10,0.40060284734369,0.436,0.244,2.55052643160636e-06,"14","DRAM2"
"DNAJC10",1.69784588274393e-10,0.410336648914014,0.376,0.191,3.46785021550447e-06,"14","DNAJC10"
"CSNK1G3",6.04454019067729e-10,0.267898946728056,0.282,0.122,1.23459733394584e-05,"14","CSNK1G3"
"C7orf50",2.17929006044858e-09,0.283567581078298,0.289,0.132,4.45119994846622e-05,"14","C7orf50"
"KIAA0040",2.37912024775549e-09,0.338302871410077,0.423,0.241,4.85935310604058e-05,"14","KIAA0040"
"UVRAG",3.23045477447865e-08,0.349221209390795,0.342,0.19,0.000659820387687264,"14","UVRAG"
"DMXL1",7.06110369460186e-08,0.265298431800406,0.322,0.167,0.00144223042962243,"14","DMXL1"
"SNX22",8.80103633834851e-08,0.356128335762559,0.255,0.124,0.00179761167210768,"14","SNX22"
"PDE7A",1.35962737886624e-07,0.306177282401611,0.342,0.191,0.0027770389213343,"14","PDE7A"
"GNB5",8.18288809321406e-07,0.306045020917895,0.275,0.144,0.0167135489303897,"14","GNB5"
"TSPAN13",6.54351812297786e-06,0.516278148193548,0.309,0.199,0.133651357661823,"14","TSPAN13"
"FCHSD2",1.33790540022564e-05,0.30629160417921,0.262,0.149,0.273267177996088,"14","FCHSD2"
