"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"PYCARD",6.21912913776494e-157,0.304361287179475,0.885,0.593,1.27025712638849e-152,"0","PYCARD"
"CD19",2.74678817516016e-156,0.26427763368646,0.656,0.329,5.61031484776463e-152,"0","CD19"
"TRIM8",1.51520787380292e-155,0.2888034759326,0.732,0.412,3.09481208224247e-151,"0","TRIM8"
"CD72",2.66931304898471e-155,0.263744281045819,0.575,0.27,5.45207190255128e-151,"0","CD72"
"TMEM243",3.74410820933965e-155,0.289218399719999,0.813,0.482,7.64734101757623e-151,"0","TMEM243"
"CTSW",3.76951084965164e-155,-1.09293234967234,0.037,0.286,7.69922591041348e-151,"0","CTSW"
"S100A11",4.617821536646e-155,-1.20096366117678,0.163,0.412,9.43190048859945e-151,"0","S100A11"
"CD24",6.12483018069991e-155,0.323015201335159,0.994,0.577,1.25099656440796e-150,"0","CD24"
"NEIL1",2.87144616822157e-154,0.305708825861894,0.741,0.398,5.86492879859255e-150,"0","NEIL1"
"CCNB1IP1",6.89910609789757e-154,0.28236293691299,0.559,0.277,1.40914242049558e-149,"0","CCNB1IP1"
"GDF11",3.66394885337061e-153,0.309770704455822,0.518,0.246,7.48361553300947e-149,"0","GDF11"
"SMIM3",6.24410284394791e-153,0.273315892937863,0.665,0.341,1.27535800587636e-148,"0","SMIM3"
"ANXA1",5.14299035900809e-152,-1.18122298634162,0.121,0.367,1.0504557808274e-147,"0","ANXA1"
"NUDT3",5.56115146746422e-152,0.271086900868895,0.764,0.441,1.13586518722957e-147,"0","NUDT3"
"ID2",5.38697860073622e-151,-1.04051423141654,0.088,0.343,1.10029037920037e-146,"0","ID2"
"AGO2",1.79659994530422e-148,0.294968617231613,0.756,0.452,3.66955538828387e-144,"0","AGO2"
"SPTLC2",5.37429164312738e-148,0.286352199724031,0.735,0.424,1.09769906810877e-143,"0","SPTLC2"
"MYADM",6.87669380702125e-148,0.2817763152281,0.698,0.394,1.40456471008409e-143,"0","MYADM"
"MYL6B",1.86517437267959e-147,0.277149973378171,0.656,0.354,3.80961865619806e-143,"0","MYL6B"
"JUNB",3.17293401626986e-147,-0.97326645733527,0.263,0.499,6.4807177282312e-143,"0","JUNB"
"CALCOCO2",1.49320279825721e-146,0.296634253115345,0.766,0.455,3.04986671544035e-142,"0","CALCOCO2"
"SLC25A6",2.07980596531961e-146,0.2981035403682,0.978,0.805,4.24800368416529e-142,"0","SLC25A6"
"PTPRC",2.13221894490541e-146,-1.13435703223268,0.645,0.701,4.3550571949693e-142,"0","PTPRC"
"ETV6",2.74844289393426e-144,0.251872944326122,0.653,0.348,5.61369461086072e-140,"0","ETV6"
"ADA",3.61038694866704e-144,0.284867375311136,0.739,0.415,7.37421534265244e-140,"0","ADA"
"GIMAP7",3.59180436721752e-142,-0.873555925258083,0.098,0.339,7.33626042004179e-138,"0","GIMAP7"
"UBASH3B",5.05787482908297e-142,0.2961210006159,0.537,0.264,1.0330709338402e-137,"0","UBASH3B"
"RGCC",1.49198541772358e-141,0.298609345802261,0.691,0.384,3.04738021570041e-137,"0","RGCC"
"TTF1",1.53602058345219e-141,0.278080365670864,0.681,0.382,3.1373220417011e-137,"0","TTF1"
"LIMD1",1.37422086633344e-140,0.275411704841212,0.48,0.227,2.80684611948605e-136,"0","LIMD1"
"VPS37B",8.56557906047616e-140,0.337152664855141,0.602,0.329,1.74951952310226e-135,"0","VPS37B"
"ETHE1",2.73335517783393e-139,0.260255032302418,0.567,0.291,5.5828779507258e-135,"0","ETHE1"
"DNAJC4",2.4504833140899e-137,0.250915086699614,0.603,0.32,5.00511216902863e-133,"0","DNAJC4"
"ZNF22",4.00190946446929e-137,0.264900079278828,0.913,0.582,8.17390008117852e-133,"0","ZNF22"
"HLA-DPA1",5.9679852458428e-137,0.264757104302287,0.988,0.741,1.21896098646339e-132,"0","HLA-DPA1"
"VIM",6.39104907129437e-137,0.285730287296786,0.96,0.748,1.30537177281187e-132,"0","VIM"
"CEBPB",7.88527900675583e-137,-0.829060597692796,0.03,0.258,1.61056823712988e-132,"0","CEBPB"
"ZKSCAN1",1.7105939749407e-136,0.260312651003477,0.722,0.417,3.49388819381637e-132,"0","ZKSCAN1"
"TMEM263",2.64455296764904e-136,0.25339404768859,0.736,0.412,5.40149943642317e-132,"0","TMEM263"
"PLP2",8.27174926886947e-136,0.258764404383447,0.601,0.319,1.68950478816659e-131,"0","PLP2"
"PSME2",1.01995511948893e-135,-0.649910351369593,0.499,0.631,2.08325833155614e-131,"0","PSME2"
"CHD9",2.22485904481297e-135,0.274809844770406,0.859,0.554,4.54427459903048e-131,"0","CHD9"
"SLC38A1",1.19938314776959e-134,0.290107699815485,0.887,0.588,2.44974007931939e-130,"0","SLC38A1"
"GUSB",5.43766304548051e-134,0.32831713565014,0.478,0.244,1.11064267703939e-129,"0","GUSB"
"CD22",8.47318300107904e-134,0.254156926422058,0.645,0.339,1.73064762797039e-129,"0","CD22"
"AHNAK",8.79225238847211e-132,0.304597746632324,0.796,0.505,1.79581755034543e-127,"0","AHNAK"
"C12orf75",2.86656349728411e-130,-0.773954014014515,0.126,0.357,5.85495594320279e-126,"0","C12orf75"
"PGM2L1",3.05433746465814e-128,0.258476744990061,0.489,0.243,6.23848427156425e-124,"0","PGM2L1"
"DDX5",5.85855098979474e-128,-0.425512107716678,0.969,0.925,1.19660903966558e-123,"0","DDX5"
"CTSC",5.17632150192221e-127,-0.743035430779626,0.129,0.353,1.05726366676761e-122,"0","CTSC"
"CDK9",8.4774151026809e-127,0.259760793269757,0.682,0.388,1.73151203472257e-122,"0","CDK9"
"UBC",4.9132739204124e-124,-0.463506267010108,0.955,0.913,1.00353619824423e-119,"0","UBC"
"CARHSP1",1.11545091447928e-123,0.263823546702733,0.865,0.551,2.27830849282393e-119,"0","CARHSP1"
"MT-ND5",1.24150062184949e-122,-0.458376989085914,0.984,0.936,2.53576502012758e-118,"0","MT-ND5"
"PFN1",5.21207358417074e-122,-0.446933153107628,0.976,0.922,1.06456602956687e-117,"0","PFN1"
"PBXIP1",1.83111746747446e-121,0.264337017502459,0.721,0.422,3.74005742731659e-117,"0","PBXIP1"
"PNN",2.80283853993633e-121,0.262959125546376,0.955,0.708,5.72479771781996e-117,"0","PNN"
"TSPAN14",6.65927295304842e-121,0.256257116472115,0.825,0.545,1.36015650066014e-116,"0","TSPAN14"
"PIP4K2A",5.5924531153869e-120,-0.504353527309275,0.051,0.264,1.14225854881777e-115,"0","PIP4K2A"
"POLR1D",4.45883583837597e-119,0.274630389895179,0.842,0.599,9.10717219988291e-115,"0","POLR1D"
"SLC25A3",2.11489587379252e-116,0.275503738865824,0.944,0.737,4.31967482222121e-112,"0","SLC25A3"
"EIF3H",2.39330570328781e-116,0.259464784760913,0.929,0.7,4.88832689896535e-112,"0","EIF3H"
"HBA2",7.05454107793499e-116,-3.82662811127196,0.086,0.302,1.44089001516822e-111,"0","HBA2"
"MT-ND3",1.62458236795872e-112,-0.305896317916076,1,0.987,3.31820948655568e-108,"0","MT-ND3"
"PEBP1",3.0262576948307e-112,0.254821020210598,0.959,0.682,6.18113134169171e-108,"0","PEBP1"
"EIF3D",5.4182192950315e-112,0.268009567520134,0.871,0.614,1.10667129101018e-107,"0","EIF3D"
"EIF2S3",6.74028463274886e-112,0.260137671527291,0.842,0.581,1.37670313623895e-107,"0","EIF2S3"
"HBA1",4.4545397128096e-110,-3.47019887948194,0.056,0.257,9.0983973634136e-106,"0","HBA1"
"SERF2",3.37277163333461e-109,-0.312471104916429,0.993,0.94,6.88888606108594e-105,"0","SERF2"
"RARRES3",1.9896564741593e-107,-0.970026573078466,0.339,0.497,4.06387334847037e-103,"0","RARRES3"
"LITAF",4.04715753707533e-107,-0.919802489993633,0.259,0.443,8.26631926947637e-103,"0","LITAF"
"CALM1",3.80154110725459e-106,-0.472302195457866,0.988,0.928,7.76464771156749e-102,"0","CALM1"
"TYROBP",5.28460158246029e-105,-1.31468560423251,0.095,0.286,1.07937987321751e-100,"0","TYROBP"
"HNRNPA2B1",2.51987400270806e-104,-0.36863089925739,0.944,0.897,5.14684265053121e-100,"0","HNRNPA2B1"
"LRRC75A",3.49239882445763e-103,0.284505302875157,0.473,0.254,7.13322459895471e-99,"0","LRRC75A"
"DSTN",6.34628868408999e-100,-0.547012331540748,0.118,0.314,1.29622946372538e-95,"0","DSTN"
"TMA7",7.79085895287387e-99,-0.347011827608947,0.951,0.89,1.59128294112449e-94,"0","TMA7"
"NDUFB2",1.89974021977204e-96,-0.553030152385622,0.439,0.56,3.8802193988844e-92,"0","NDUFB2"
"STK17A",2.38682165062623e-95,-0.497976966357688,0.091,0.28,4.87508322140408e-91,"0","STK17A"
"S100A6",3.66250266322537e-92,-1.21402861735907,0.72,0.715,7.48066168963781e-88,"0","S100A6"
"CEMIP2",2.79469296652314e-88,-0.494373909550233,0.103,0.284,5.70816038412351e-84,"0","CEMIP2"
"HMGN2",2.42599503487228e-87,-0.809337607629612,0.727,0.71,4.95509485872663e-83,"0","HMGN2"
"ANXA2",8.18487245024983e-84,0.267659956169321,0.674,0.438,1.67176019796353e-79,"0","ANXA2"
"STOM",1.51318038340073e-82,-0.609483325778246,0.094,0.265,3.09067093309598e-78,"0","STOM"
"CTSD",2.14706835515886e-81,-0.6338655325777,0.171,0.341,4.38538711541197e-77,"0","CTSD"
"TNFRSF1B",1.00335696427069e-80,-0.475555053055521,0.096,0.267,2.04935659952288e-76,"0","TNFRSF1B"
"CEP78",1.76909827255935e-80,-0.412178554203562,0.085,0.256,3.61338322170248e-76,"0","CEP78"
"ITGAL",9.64018519580879e-80,-0.547440442795005,0.131,0.298,1.96900782624395e-75,"0","ITGAL"
"HLA-F",1.44797862588394e-79,-0.632707149832365,0.504,0.592,2.95749634336794e-75,"0","HLA-F"
"CCL5",1.48371614310395e-79,-2.29400196677404,0.225,0.369,3.03049022228982e-75,"0","CCL5"
"UBB",3.38593008449947e-79,-0.42639999356879,0.945,0.878,6.91576219759017e-75,"0","UBB"
"SRSF7",4.78839723883772e-79,-0.39837832886082,0.712,0.713,9.78030136032605e-75,"0","SRSF7"
"HMGB2",9.08641069449263e-78,-0.91309832698938,0.533,0.587,1.85589938435012e-73,"0","HMGB2"
"IFITM1",1.48848507600158e-77,-0.686262408556916,0.261,0.412,3.04023076773322e-73,"0","IFITM1"
"EFHD2",1.85682412955656e-75,-0.839914929314183,0.408,0.523,3.79256328461926e-71,"0","EFHD2"
"SYNE1",2.84629257842631e-75,-0.623650347753617,0.187,0.344,5.81355259143574e-71,"0","SYNE1"
"JUN",7.09292719259437e-75,-0.516072174181981,0.094,0.264,1.4487303790874e-70,"0","JUN"
"UBL5",5.92920913588695e-73,-0.343320183214791,0.825,0.786,1.21104096600491e-68,"0","UBL5"
"H2AFZ",2.67754933241976e-72,-0.736163828616568,0.676,0.669,5.46889451146737e-68,"0","H2AFZ"
"NDUFA1",3.57597384587397e-72,-0.377140552099496,0.681,0.699,7.30392658019759e-68,"0","NDUFA1"
"COTL1",7.34163528466857e-72,-0.814316651103817,0.112,0.269,1.49952900689356e-67,"0","COTL1"
"RUNX3",4.8946076965092e-71,-0.638953461743871,0.18,0.33,9.99723622012004e-67,"0","RUNX3"
"PPP2R5C",8.35400127713458e-71,-0.516062881514808,0.577,0.643,1.70630476085474e-66,"0","PPP2R5C"
"NDUFA4",1.7566713489785e-69,-0.435385195876752,0.686,0.677,3.58800123028858e-65,"0","NDUFA4"
"TOMM7",7.83570707195792e-68,-0.482594039733451,0.759,0.736,1.6004431694474e-63,"0","TOMM7"
"IGKC",2.20171988218773e-67,-3.14388098844235,0.348,0.482,4.49701285936844e-63,"0","IGKC"
"APLP2",5.92686245380134e-67,-0.397914615472711,0.141,0.298,1.21056165618892e-62,"0","APLP2"
"PSME1",2.6006901119191e-66,-0.385299196358118,0.864,0.816,5.31190955359476e-62,"0","PSME1"
"LBH",1.60349600386097e-65,-0.390819005049921,0.111,0.26,3.27514058788604e-61,"0","LBH"
"SEPT7",4.02953920838345e-65,-0.49783987448982,0.675,0.691,8.23033383312319e-61,"0","SEPT7"
"LYAR",4.37991898387617e-64,-0.469600971259058,0.178,0.326,8.94598452456708e-60,"0","LYAR"
"OAZ1",7.48934650890604e-63,-0.27717778052671,0.988,0.946,1.52969902444406e-58,"0","OAZ1"
"SPCS3",1.05458242870962e-61,-0.430670090509962,0.311,0.437,2.1539846106394e-57,"0","SPCS3"
"STAT1",1.19488817711744e-61,-0.558000664875212,0.215,0.356,2.44055910176237e-57,"0","STAT1"
"TLN1",5.86396988129693e-59,-0.496634008569598,0.365,0.477,1.1977158482549e-54,"0","TLN1"
"LCK",9.13003508553885e-59,-0.5140254833405,0.167,0.298,1.86480966622131e-54,"0","LCK"
"ELOB",1.64086297387893e-58,-0.304071768756618,0.829,0.786,3.35146262414771e-54,"0","ELOB"
"HSP90B1",5.47804994996744e-58,-0.470603544221522,0.548,0.617,1.11889170228085e-53,"0","HSP90B1"
"CALR",1.04419616089235e-57,-0.423636459844679,0.63,0.661,2.13277065862263e-53,"0","CALR"
"LBR",2.40694803984343e-57,-0.470405383617829,0.285,0.412,4.91619137138021e-53,"0","LBR"
"UQCR11",4.51521051886205e-57,-0.347935434752135,0.758,0.73,9.22231748477573e-53,"0","UQCR11"
"TRA2B",6.27421359524572e-57,-0.376446683394936,0.591,0.627,1.28150812682894e-52,"0","TRA2B"
"CYBA",3.17467417657302e-56,-0.398391990461851,0.977,0.894,6.48427200565039e-52,"0","CYBA"
"PSMB9",2.06436235178326e-55,-0.38624212884497,0.861,0.783,4.2164601035173e-51,"0","PSMB9"
"PET100",1.22532912911825e-54,-0.363369348709971,0.413,0.512,2.50273474622402e-50,"0","PET100"
"APMAP",2.76880722018156e-54,-0.434197815512588,0.146,0.28,5.65528874722084e-50,"0","APMAP"
"POLR2L",5.22023266163832e-54,-0.385402315018806,0.452,0.521,1.06623252113963e-49,"0","POLR2L"
"PAXX",2.60099240606065e-53,-0.391806230475757,0.235,0.366,5.31252698937888e-49,"0","PAXX"
"CYCS",3.98963815292721e-53,-0.350417798235002,0.402,0.491,8.14883592735382e-49,"0","CYCS"
"EPB41",4.42945145061456e-53,-0.394068231477171,0.227,0.361,9.04715458788023e-49,"0","EPB41"
"ATP5ME",9.35789774471538e-53,-0.383886584032723,0.709,0.697,1.91135061435812e-48,"0","ATP5ME"
"RNF213",8.04097227300068e-52,-0.542748305353481,0.683,0.678,1.64236858676039e-47,"0","RNF213"
"SUB1",2.17183774101425e-50,-0.304750110528117,0.921,0.833,4.43597858602161e-46,"0","SUB1"
"PTPN4",5.45547043472093e-50,-0.398506387261823,0.144,0.27,1.11427983629175e-45,"0","PTPN4"
"PHPT1",5.42801960563091e-49,-0.294098628642665,0.163,0.292,1.10867300445011e-44,"0","PHPT1"
"PTP4A2",2.3055239033666e-48,-0.336623069887513,0.756,0.725,4.70903257262627e-44,"0","PTP4A2"
"NDUFA3",8.31588650480831e-48,-0.345030027253307,0.421,0.505,1.6985198186071e-43,"0","NDUFA3"
"HNRNPA3",2.0046802850407e-47,-0.298622141398352,0.827,0.76,4.09455948219562e-43,"0","HNRNPA3"
"TNFAIP3",2.45668363338886e-47,-0.474633458944669,0.305,0.416,5.01777632119674e-43,"0","TNFAIP3"
"RPS29",2.55653230034255e-47,-0.322005310478628,1,0.955,5.22171722344966e-43,"0","RPS29"
"PYHIN1",8.20645657834744e-47,-0.423292746499968,0.159,0.275,1.67616875612746e-42,"0","PYHIN1"
"FLNA",1.86788381074107e-46,-0.63925616406565,0.346,0.432,3.81515268343863e-42,"0","FLNA"
"ARPC1B",5.8953270359558e-46,-0.516063184942789,0.69,0.67,1.20412054709397e-41,"0","ARPC1B"
"PDIA3",1.68850505661928e-45,-0.335997354412869,0.529,0.588,3.44877157814488e-41,"0","PDIA3"
"SNRPB",6.09537858102763e-45,-0.34523475894783,0.594,0.594,1.24498107517489e-40,"0","SNRPB"
"RAB27A",1.38013711537018e-44,-0.483229558087585,0.213,0.329,2.8189300581436e-40,"0","RAB27A"
"MGAT4A",2.66994636688407e-44,-0.323586854414089,0.133,0.252,5.45336545436071e-40,"0","MGAT4A"
"STK4",6.87646773622207e-44,-0.42303925526447,0.598,0.623,1.40451853512336e-39,"0","STK4"
"DHRS7",8.68141965836609e-44,-0.469209176723346,0.231,0.339,1.77317996522127e-39,"0","DHRS7"
"CARD16",4.37701394495076e-43,-0.481552021649397,0.322,0.413,8.94005098256192e-39,"0","CARD16"
"NDUFA6",2.50647372682845e-41,-0.313066721279267,0.266,0.369,5.11947258704711e-37,"0","NDUFA6"
"MYO1F",9.20560198115921e-41,-0.495114337846275,0.237,0.336,1.88024420465177e-36,"0","MYO1F"
"MT-ND4L",1.89570077702608e-40,-0.464979859716999,0.611,0.625,3.87196883707577e-36,"0","MT-ND4L"
"NDUFB1",2.86378791720536e-39,-0.374673530339585,0.573,0.585,5.84928682089194e-35,"0","NDUFB1"
"ABHD17A",3.09722681316989e-38,-0.59826066154612,0.502,0.541,6.3260857658995e-34,"0","ABHD17A"
"ARPC2",4.27875081372387e-38,-0.293284929223226,0.975,0.903,8.73934853703101e-34,"0","ARPC2"
"CDC42",7.92551133976287e-37,-0.275912780820366,0.881,0.834,1.61878569114657e-32,"0","CDC42"
"RPA3",1.33508580561121e-36,-0.289092201024086,0.172,0.276,2.72691275796089e-32,"0","RPA3"
"ANP32E",1.41473052026544e-36,-0.387953013662064,0.29,0.372,2.88958708764216e-32,"0","ANP32E"
"SELENOK",2.97120581814604e-36,-0.323117379757511,0.393,0.468,6.06868788356329e-32,"0","SELENOK"
"KLF3",7.52065075511946e-36,-0.330318988506635,0.236,0.339,1.53609291673315e-31,"0","KLF3"
"S100A10",2.76984702078657e-35,-0.512274095098944,0.408,0.476,5.65741253995658e-31,"0","S100A10"
"HSP90AA1",3.01855504011344e-35,-0.306343548288126,0.98,0.9,6.16539866943171e-31,"0","HSP90AA1"
"SDF2L1",1.71573202323991e-34,-0.284239645651711,0.216,0.319,3.50438265746751e-30,"0","SDF2L1"
"COX7B",1.46193914445348e-33,-0.280427490135441,0.702,0.661,2.98601070254623e-29,"0","COX7B"
"CCDC85B",1.51444403398645e-33,-0.327108931669162,0.43,0.489,3.09325193941733e-29,"0","CCDC85B"
"ATP5MF",2.765492995246e-33,-0.270122808980726,0.731,0.672,5.64851944278995e-29,"0","ATP5MF"
"CYTIP",1.00200234581659e-32,-0.372355073612429,0.232,0.319,2.04658979133038e-28,"0","CYTIP"
"APOL6",1.41559665376909e-32,-0.382601082798544,0.257,0.347,2.89135616532338e-28,"0","APOL6"
"DDX24",1.97388529254206e-32,-0.304438121864696,0.576,0.597,4.03166071001716e-28,"0","DDX24"
"RBMS1",2.27890580394125e-32,-0.352375986884757,0.157,0.258,4.65466510455e-28,"0","RBMS1"
"DAZAP2",1.46809625678027e-31,-0.391658086725266,0.633,0.636,2.9985866044737e-27,"0","DAZAP2"
"PPIB",2.51674934382412e-31,-0.290360917002293,0.733,0.698,5.14046053476076e-27,"0","PPIB"
"P4HB",8.94569496531383e-31,-0.305949802155958,0.361,0.429,1.82715819666535e-26,"0","P4HB"
"ARL6IP1",1.15863007056176e-30,-0.378932649238208,0.401,0.451,2.36650191912239e-26,"0","ARL6IP1"
"CD38",1.34159611260118e-30,-0.339905577257804,0.263,0.348,2.7402100599879e-26,"0","CD38"
"SEC11C",3.00742366622111e-30,-0.333128397499368,0.192,0.285,6.14266283825662e-26,"0","SEC11C"
"ATP6V0E1",5.37753963336488e-30,-0.309522450280204,0.747,0.71,1.09836247011478e-25,"0","ATP6V0E1"
"TMBIM6",6.64599317604817e-30,-0.29347938062643,0.771,0.731,1.35744410620784e-25,"0","TMBIM6"
"SLC9A3R1",7.1225008424391e-30,-0.402599003601821,0.268,0.346,1.45477079706819e-25,"0","SLC9A3R1"
"FTH1",8.07916722067498e-30,-0.580309638858478,0.998,0.942,1.65016990482287e-25,"0","FTH1"
"HSPA5",1.8249961273438e-29,-0.333946938396482,0.412,0.482,3.7275545900997e-25,"0","HSPA5"
"TPI1",1.897684572584e-29,-0.377583045509953,0.469,0.497,3.87602073950281e-25,"0","TPI1"
"CD48",2.02951785282375e-29,-0.588489559424815,0.494,0.499,4.14529021439251e-25,"0","CD48"
"IL2RG",3.58394436041151e-29,-0.495250035151889,0.467,0.491,7.32020635614051e-25,"0","IL2RG"
"EMB",6.76663678679283e-29,-0.433155017044104,0.424,0.472,1.38208556370244e-24,"0","EMB"
"IGHG3",9.95403133980084e-29,-0.527111343705173,0.281,0.169,2.03311090115432e-24,"0","IGHG3"
"TXNIP",1.03265427038626e-28,-0.351702157936064,0.983,0.896,2.10919634726393e-24,"0","TXNIP"
"HSPE1",1.12904553307507e-28,-0.342290629008683,0.415,0.457,2.30607550130583e-24,"0","HSPE1"
"TMEM160",2.00226446671342e-28,-0.25815574078128,0.329,0.409,4.08962517326217e-24,"0","TMEM160"
"HERPUD1",4.78153382739417e-28,-0.361178053796045,0.204,0.292,9.7662828424526e-24,"0","HERPUD1"
"PCNA",7.72718813807378e-28,-0.430293043257459,0.176,0.255,1.57827817720157e-23,"0","PCNA"
"CCND2",8.62960817985718e-28,-0.308187526540093,0.191,0.281,1.76259747073583e-23,"0","CCND2"
"GIMAP4",4.38195657990597e-27,-0.482932497615193,0.387,0.425,8.95014631445793e-23,"0","GIMAP4"
"FAM49B",5.74186908228356e-27,-0.394666821746417,0.557,0.565,1.17277676005642e-22,"0","FAM49B"
"MBP",8.21322495911221e-27,-0.382472354178171,0.602,0.605,1.67755119789867e-22,"0","MBP"
"TGFB1",1.14151855941644e-26,-0.430064384017333,0.354,0.406,2.33155165760807e-22,"0","TGFB1"
"LCP1",2.84323150642259e-26,-0.428123260924455,0.805,0.72,5.80730035186815e-22,"0","LCP1"
"CD69",3.22226780267602e-26,-0.390977176122594,0.245,0.331,6.58148198696576e-22,"0","CD69"
"TNFAIP8",3.45165313113106e-26,-0.322831550449598,0.384,0.442,7.05000152033519e-22,"0","TNFAIP8"
"PSMB3",5.22188015502606e-26,-0.263506177094651,0.642,0.612,1.06656902166407e-21,"0","PSMB3"
"KLF6",8.09112820228104e-26,-0.488341275139426,0.49,0.533,1.6526129353159e-21,"0","KLF6"
"SYNE2",1.69572469592798e-25,-0.400622110002831,0.492,0.507,3.4635176914329e-21,"0","SYNE2"
"DNAJB6",2.4689167953479e-25,-0.298799006219627,0.316,0.389,5.04276255449808e-21,"0","DNAJB6"
"RAP2B",3.79624350735541e-25,-0.281237167777597,0.199,0.282,7.75382736377342e-21,"0","RAP2B"
"SNRPG",3.90358662410249e-25,-0.274056498986742,0.612,0.581,7.97307567972934e-21,"0","SNRPG"
"ENO1",1.94879711796074e-24,-0.320305736507266,0.696,0.645,3.98041811343481e-20,"0","ENO1"
"AES",7.56493775593119e-24,-0.272896778593112,0.903,0.806,1.54513853664895e-19,"0","AES"
"LST1",2.44883339754691e-23,-0.256420454127769,0.571,0.389,5.00174221448955e-19,"0","LST1"
"SSBP1",2.89754593509246e-23,-0.265203952086583,0.487,0.501,5.91823757242635e-19,"0","SSBP1"
"ARF6",3.94094810073256e-23,-0.285724284507518,0.515,0.537,8.04938649574625e-19,"0","ARF6"
"ATP5IF1",6.87468837416791e-23,-0.290681781515574,0.816,0.724,1.4041551004238e-18,"0","ATP5IF1"
"MCL1",1.22682534244532e-22,-0.476599434038063,0.399,0.442,2.50579076194456e-18,"0","MCL1"
"KLF2",1.47109787229906e-22,-0.441607456942293,0.745,0.674,3.00471740417084e-18,"0","KLF2"
"GBP1",1.65322231143086e-22,-0.412438342467498,0.2,0.273,3.37670657109754e-18,"0","GBP1"
"EVL",4.79288569655407e-22,-0.362894865325644,0.611,0.591,9.78946903521169e-18,"0","EVL"
"CORO1A",7.97326578369008e-22,-0.364201067497872,0.808,0.716,1.6285395363187e-17,"0","CORO1A"
"PSMB10",1.14395800826219e-21,-0.279809098477874,0.283,0.35,2.33653423187553e-17,"0","PSMB10"
"AAK1",2.59573065772612e-21,-0.319006563134531,0.588,0.584,5.30177986840561e-17,"0","AAK1"
"FOS",2.83940649986736e-21,-0.743147062873583,0.241,0.314,5.79948777597908e-17,"0","FOS"
"DDX3X",3.85589029413463e-21,-0.331503605343036,0.689,0.664,7.87565592576998e-17,"0","DDX3X"
"CTSS",4.10161840543844e-21,-0.675400988822771,0.45,0.468,8.37755559310801e-17,"0","CTSS"
"CCNL1",5.72735210174801e-21,-0.372790183609326,0.565,0.574,1.16981166678203e-16,"0","CCNL1"
"TSPO",7.02049810819028e-21,-0.460630568651981,0.52,0.552,1.43393673859787e-16,"0","TSPO"
"DEK",9.13345258288343e-21,-0.338908121792829,0.796,0.695,1.86550769005394e-16,"0","DEK"
"ATP5MD",1.87669731557953e-20,-0.251685567297865,0.727,0.662,3.83315426707119e-16,"0","ATP5MD"
"RAB5IF",1.92493186781948e-20,-0.258714338075929,0.313,0.373,3.93167334002128e-16,"0","RAB5IF"
"IDS",2.02254368746351e-20,-0.293665004735525,0.229,0.294,4.13104548164422e-16,"0","IDS"
"SVIP",2.76626303376668e-20,-0.288562043700008,0.247,0.319,5.65009224646845e-16,"0","SVIP"
"RPS27L",5.86541175679589e-20,-0.269821692252865,0.628,0.597,1.19801035132556e-15,"0","RPS27L"
"MT2A",9.59891022360871e-20,-0.377636075882354,0.417,0.451,1.96057741317208e-15,"0","MT2A"
"CDC42SE2",1.21507827730752e-19,-0.321863521652041,0.495,0.508,2.48179738140062e-15,"0","CDC42SE2"
